Datetime,Tweet Id,Tweet,Media,Username,,Tweets,Ano,
2020,"1,34379928825038E+018",@gneto_11 KKKKKKKKKKKKK juro q vo passa em Catanduva,,Guiononato,,,,
2020,"1,34379917181235E+018",@Nandamatos09 Sério?? Eu também!!! 😎😜🤌🏼,,Guiononato,,,,
2020,"1,3437991145727E+018","@Nandamatos09 Não sei fer, baguio tá ficando loco",,Guiononato,,,,
2020,"1,34379889815081E+018","@caiocmecca Ai c falou na minha língua em, sem cueca, só sunga, aceito! 😜",,Guiononato,,,,
2020,"1,34376791185759E+018","@caiocmecca Rio Grande do Sul, sábado, 23:58, sem cueca, só sunga",,Guiononato,,,,
2020,"1,34375802077434E+018",@youngxxxx_ Sipa né,,Guiononato,,,,
2020,"1,34375481037861E+018",@youngxxxx_ @dugenevicius JKKKKKKKKKKJKJ casquei mto,,Guiononato,,,,
2020,"1,34375459686752E+018",@dugenevicius @youngxxxx_ KKKKKKKK,,Guiononato,,,,
2020,"1,34375324614232E+018",Queria uma namorada e n sei se isso é bom ou ruim,,Guiononato,,,,
2020,"1,34375002178787E+018",Só queria tromba ela ainda esse ano 🥺,,Guiononato,,,,
2020,"1,34374083236562E+018",@Nandamatos09 Olho vermelho qualquer um tem medo,,Guiononato,,,,
2020,"1,34290270720445E+018",@dudaardg @frannncissco,,Guiononato,,,,
2020,"1,3426245338581E+018",@MarinaBraga21 Parei dia 18/01/2002,,Guiononato,,,,
2020,"1,34257125005351E+018","@frannncissco Muito, segura aí Chicão senão o bixo come",,Guiononato,,,,
2020,"1,34240606665568E+018",Mina passada dms nunca vi igual,,Guiononato,,,,
2020,"1,34235440764466E+018",@lascoolo Boa pra nois lasco,,Guiononato,,,,
2020,"1,34152518587116E+018",@jmanzini_ @rafaborges____ Concordo,,Guiononato,,,,
2020,"1,34149798416976E+018",Q cara otario man kkkkk tem q rir pra n chorar https://t.co/ibjMWU0lQW,,Guiononato,,,,
2020,"1,3414246121151E+018",@Gipavanelli_ @GiovannaBolzann Ata consegui KKKKKKK,,Guiononato,,,,
2020,"1,34142445567602E+018",@Gipavanelli_ @GiovannaBolzann Eu n consigo ver,,Guiononato,,,,
2020,"1,3412702614008E+018",@Gipavanelli_ Pq amanhã é outro dia 😎,,Guiononato,,,,
2020,"1,34120419387343E+018",@Gipavanelli_ Eu tô,,Guiononato,,,,
2020,"1,34071754407693E+018","@rafaela3006 Foi mal Rafa, vou parar",,Guiononato,,,,
2020,"1,33997261937069E+018","@mafeeflaquer Parabéns mafee, mandou mtoo",,Guiononato,,,,
2020,"1,33997242946098E+018",@frannncissco Ish,,Guiononato,,,,
2020,"1,33997226558115E+018","@momomotoca Bacana viu, queridassa! 👍",,Guiononato,,,,
2020,"1,33966846604391E+018",@gi_aciari Não vou não!,,Guiononato,,,,
2020,"1,33778668122795E+018",@jmanzini_ Moiadasso,,Guiononato,,,,
2020,"1,337079956267E+018",@jmanzini_ @picblinders Kkkkkkkkkkkkkkkk,,Guiononato,,,,
2020,"1,33687881425376E+018",@lucasmiranda_zz Com certeza um bom rapaz! Excelente nas escolhas de palavras e objetos obscenos! Único aspecto desagradável são os pelos anais.,,Guiononato,,,,
2020,"1,3368417101026E+018",@souzapetilli C vai fazer alguma coisa com mto detalhe? Pq se n for da pra fz em sanca memo,,Guiononato,,,,
2020,"1,33684134439283E+018",@souzapetilli Vamo junto,,Guiononato,,,,
2020,"1,33665779834049E+018",@marcottke1 @momomotoca Master tchola,,Guiononato,,,,
2020,"1,33602232080519E+018",@gneto_11 @dugenevicius Nenhum Luís/z merece,,Guiononato,,,,
2020,"1,3356520869445E+018",@Gipavanelli_ Só escolher qual vc quer,,Guiononato,,,,
2020,"1,33565122403781E+018",@lucasmiranda_zz Difícil ser rotulado como maconheiro quando é apenas uma máquina bivolt da philco,,Guiononato,,,,
2020,"1,33562880699709E+018",@marcottke1 Vortaaa,,Guiononato,,,,
2020,"1,33562862758993E+018",@HTurssi C é foda mano,,Guiononato,,,,
2020,"1,33501439007301E+018",@JaymeCaio Nem chama,,Guiononato,,,,
2020,"1,33468950972067E+018",@rafaela3006 @fred_lopesT Revoltada,,Guiononato,,,,
2020,"1,33419645967211E+018","@polidouchiha N curto qm fuma, foi mal ae",,Guiononato,,,,
2020,"1,33418352132223E+018","@jmanzini_ Na real a o artista n, a música, boom boom room kkkkkkkkkk",,Guiononato,,,,
2020,"1,33416841663527E+018",@jmanzini_ O meu foi o artista mais ouvido kkkkkkk,,Guiononato,,,,
2020,"1,33415907913722E+018",@Nandamatos09 Já tomou banho hj?,,Guiononato,,,,
2020,"1,33415895694884E+018",@rafaela3006 N tem oq observar 👀,,Guiononato,,,,
2020,"1,33415891621788E+018",@Gipavanelli_ Uma tattoo ent,,Guiononato,,,,
2020,"1,33415358973287E+018",@jujumsverzut Ai n teria como eu recusar,,Guiononato,,,,
2020,"1,33415353125163E+018","@rafaela3006 Mentira, c nunca tá em sanca",,Guiononato,,,,
2020,"1,33415342576497E+018",@mahsimoess C compra 356 novos pisos 23cmX54cm para eu conseguir acabar a sala de queijos na minha casa?,,Guiononato,,,,
2020,"1,33415317885467E+018",@Ale_fiochi Qual jogo? Última vez c chamou o Rogério ceni e ele acabou com nois,,Guiononato,,,,
2020,"1,33415297180283E+018","@gneto_11 Ossa man, a tia Maria ausira nem me chamou, falou q ia chamar só os contatinho dela",,Guiononato,,,,
2020,"1,33415281536371E+018",@Nandamatos09 Se vc n pensar rápido o suficiente eu irei te estourar sem remorsos,,Guiononato,,,,
2020,"1,33415268924929E+018",@Gipavanelli_ C paga um Mc pra nois?,,Guiononato,,,,
2020,"1,3341525077702E+018",@rafaela3006 Vai cata coquinhos!,,Guiononato,,,,
2020,"1,33390075492769E+018",@thaimcorrea @Nandamatos09,,Guiononato,,,,
2020,"1,33389524774783E+018",@momomotoca N e r s o,,Guiononato,,,,
2020,"1,3338027393363E+018",Podia me chamar pra fz algo esse fds né,,Guiononato,,,,
2020,"1,33380052428235E+018",@Gipavanelli_ 10zao,,Guiononato,,,,
2020,"1,33344942761751E+018","@Nandamatos09 Pantanal, ferzika. 2020",,Guiononato,,,,
2020,"1,33344918597108E+018",@Nandamatos09 Deixa se morder e queimar a língua,,Guiononato,,,,
2020,"1,33344309944039E+018",@Nandamatos09 Se controle com os Tt Fernanda! Está ficando 😳 vergonhoso,,Guiononato,,,,
2020,"1,33344282882811E+018",@Nandamatos09 Sempre assim kkkkkkk,,Guiononato,,,,
2020,"1,33339225487517E+018",@Gipavanelli_ C nunca me chama,,Guiononato,,,,
2020,"1,33271368461602E+018",@Gipavanelli_ Eu vê nunca,,Guiononato,,,,
2020,"1,33271350495715E+018",@Pedromatiucci Vc tem toda razão,,Guiononato,,,,
2020,"1,33141985953679E+018",@lucasmiranda_zz Está com COVID Lucas??,,Guiononato,,,,
2020,"1,33141794102439E+018",@mafeeflaquer Mais fácil assumir q é Vdd uma fita que ouviram por outras pessoas...,,Guiononato,,,,
2020,"1,33141399870997E+018","@mafeeflaquer N sei pq só n chegam em mim e perguntam, muito mais confiável e fácil do que ouvir dos outros kkk",,Guiononato,,,,
2020,"1,33140993502078E+018",@_franfaria_ Esse aí conhece,,Guiononato,,,,
2020,"1,33131477030217E+018",@ariel_aversa Alguma coisa assim né 🤔,,Guiononato,,,,
2020,"1,33131138265088E+018",@prodnagalli Fatboy melhor do álbum,,Guiononato,,,,
2020,"1,3312582883113E+018",@rafaborges____ Eu também sou são carlense 🤔,,Guiononato,,,,
2020,"1,33124497072076E+018",@Nandamatos09 Tem uns se mordendo atoa fer,,Guiononato,,,,
2020,"1,33124293261624E+018",@HTurssi Muito bem feita ainda,,Guiononato,,,,
2020,"1,33124228031391E+018","@HTurssi Não postei isso direcionado a ng, qm se ofendeu é pq tem algo a ver né kkkkkk",,Guiononato,,,,
2020,"1,33124165269502E+018",@ariel_aversa Quem não gostou morde as costa kkkkkkk,,Guiononato,,,,
2020,"1,33123889575377E+018",@gneto_11 Só senta e assiste a patetada acontecendo kkkkkkkk,,Guiononato,,,,
2020,"1,33122758744889E+018",São carlense tem uma mania de sair falando oq n sabe kkkk,,Guiononato,,,,
2020,"1,33122655362423E+018",@chiksterr_ Ela falou que sapos sul Bulgárianos são desinteressante.... 🙄,,Guiononato,,,,
2020,"1,33107279806484E+018",@chiksterr_ Ela é mto estranha,,Guiononato,,,,
2020,"1,33098432852913E+018",@qeutglck 21,,Guiononato,,,,
2020,"1,33091917149281E+018",@Ale_fiochi Passa nada e nem pode,,Guiononato,,,,
2020,"1,3308819051186E+018","@souzapetilli Mas que coisa, pequeno guloso.....  😎",,Guiononato,,,,
2020,"1,33087675398903E+018",@rafaela3006 Fodah,,Guiononato,,,,
2020,"1,33087665964652E+018","@souzapetilli Nossa fe, seu estômago não está pronto para mais uma pratada! Apenas se acalme, ele tem que se preparar antes de preparar a comida pra sair depois! Nunca se esqueça disso!",,Guiononato,,,,
2020,"1,33087636724904E+018",@rafaela3006 Libera o rt 😡,,Guiononato,,,,
2020,"1,33054174763457E+018",@Nandamatos09 Ent vc pode trocar por uma toalha facial do league of legends 🥰🥰,,Guiononato,,,,
2020,"1,33054049311832E+018","@Nandamatos09 Não tem essa, errou agora paga a aposta, cadê os meus 347 kibes?! 😡😡🤬",,Guiononato,,,,
2020,"1,33054016344603E+018",Os q eu mais gosto kkkkkkkkkk https://t.co/e4FPIjnELH,,Guiononato,,,,
2020,"1,33052943637513E+018",Passada dms,,Guiononato,,,,
2020,"1,32961735446936E+018",@rafaela3006 🤔,,Guiononato,,,,
2020,"1,32961615913465E+018","@_franfaria_ Para de fra, não importa se você é feio quando você é fofo!",,Guiononato,,,,
2020,"1,32941347693104E+018",@rafaela3006 Eu? 🤔,,Guiononato,,,,
2020,"1,32941246219884E+018","@rafaela3006 Acho que sim rafa, pq eu respondo rapidão 🤡",,Guiononato,,,,
2020,"1,32708370277041E+018",@AliceTomazzetti 🤶,,Guiononato,,,,
2020,"1,32692039688565E+018",@frannncissco Nossa mas você está com pressa?! Eu ein!,,Guiononato,,,,
2020,"1,32686733182233E+018",@frannncissco Faz essa funca de salva um pfv,,Guiononato,,,,
2020,"1,32686720905084E+018",@rafaela3006 Nada,,Guiononato,,,,
2020,"1,32686297143221E+018",@rafaela3006 Ihhhhhhh sabia,,Guiononato,,,,
2020,"1,32675399916551E+018",@Gipavanelli_ Hm,,Guiononato,,,,
2020,"1,32671840102537E+018",@Gipavanelli_ 🤠,,Guiononato,,,,
2020,"1,32586959723346E+018",@rafaela3006 Vou confiar ent em rafa 🤔,,Guiononato,,,,
2020,"1,32543832734081E+018",@lucasmiranda_zz São marchas de trator 😯,,Guiononato,,,,
2020,"1,32534878046044E+018",Queria porém n posso,,Guiononato,,,,
2020,"1,32507728096469E+018",@souzapetilli A concentração necessária neste momento é indescritível,,Guiononato,,,,
2020,"1,3249436874372E+018",@rafaela3006 Obrigado rafaa 🥺🥺,,Guiononato,,,,
2020,"1,32482010799924E+018",@rafaela3006 Posso lamber seu pé? 😔,,Guiononato,,,,
2020,"1,32475893399986E+018",@joaoreisse Z- 2020,,Guiononato,,,,
2020,"1,32473608120455E+018",@frannncissco Parei de beber,,Guiononato,,,,
2020,"1,32473495466907E+018",Slc eu saio da casinha qnd eu bebo,,Guiononato,,,,
2020,"1,3243957084731E+018",@CaioBuffa Mas c pediu ketchup e pimenta junto?,,Guiononato,,,,
2020,"1,32435775177088E+018","@fred_lopesT Degusto que a pessoa comeu mexicano no dia anterior, não?",,Guiononato,,,,
2020,"1,32435451959413E+018",@fred_lopesT Bomba q vc fala é um peido fedido?,,Guiononato,,,,
2020,"1,32435439774113E+018",@frannncissco Oq? 😳,,Guiononato,,,,
2020,"1,32434237931957E+018",@gi_aciari Qual? Kkk,,Guiononato,,,,
2020,"1,32196676238096E+018",@fred_lopesT Eu fecho tmb kkkk,,Guiononato,,,,
2020,"1,32194350664724E+018",@marcottke1 Sem pensar duas vezes,,Guiononato,,,,
2020,"1,32191861892231E+018",@fred_lopesT Vamo achar alg q assina essa merda pra nois vê,,Guiononato,,,,
2020,"1,32191845512217E+018",@fred_lopesT Eu fecho ver esse joguinho tomando umas breja,,Guiononato,,,,
2020,"1,32191779828161E+018",@fred_lopesT Q hr q é?,,Guiononato,,,,
2020,"1,32155682470168E+018",@souzapetilli @CaioBuffa @Pedromatiucci PARA DE MANDA CEBOLA PRA MINHA CASA,,Guiononato,,,,
2020,"1,32111196563753E+018",@fred_lopesT @HTurssi Quero ver,,Guiononato,,,,
2020,"1,32110791588175E+018","@Enricopavan9 Tec, pico, capela kkkk",,Guiononato,,,,
2020,"1,32110616678154E+018","@thzago1 @HTurssi Muito bem colocado, acho que vou levar mais em consideração!",,Guiononato,,,,
2020,"1,32089092714627E+018","@HTurssi Ah n sei, nenhuma me pega",,Guiononato,,,,
2020,"1,3208655750784E+018",Pode pegar amiga?,,Guiononato,,,,
2020,"1,32086549966901E+018",Obra de arte https://t.co/A9RBuZ2xty,,Guiononato,,,,
2020,"1,32053507062575E+018",@anacruzzs A de caldos Indonesianos fermentados também estão na minha listinha!,,Guiononato,,,,
2020,"1,3200718643294E+018",@anacruzzs Vamo no Habibs,,Guiononato,,,,
2020,"1,31980094729243E+018",@lice_boisson Ou é a mema coisa?,,Guiononato,,,,
2020,"1,3198008924645E+018",@lice_boisson Less*,,Guiononato,,,,
2020,"1,3196730355076E+018",@Ale_fiochi @Cheludott Bila tá pra frente,,Guiononato,,,,
2020,"1,31966799509076E+018",@dudaardg .,,Guiononato,,,,
2020,"1,31926544046456E+018",@araujo_iness Onde c comprou essa cadeira gamer?,,Guiononato,,,,
2020,"1,31916182476024E+018",@maggiizinhaa .,,Guiononato,,,,
2020,"1,31878624693256E+018",Aproveita e pega os amigo tmb kk,,Guiononato,,,,
2020,"1,31768908671976E+018",Vai da em cima de mim nunca,,Guiononato,,,,
2020,"1,31712896421377E+018",@lice_boisson De não me dá atenção 😔,,Guiononato,,,,
2020,"1,31712880894901E+018",@jmanzini_ 🤡🔪,,Guiononato,,,,
2020,"1,31582707928023E+018",@rafaborges____ Se parasse de usar crocs seria perfeita,,Guiononato,,,,
2020,"1,31500769236528E+018",@Nandamatos09 Crítica social fodah,,Guiononato,,,,
2020,"1,31231405693465E+018",@rafaela3006 Eu inclusive,,Guiononato,,,,
2020,"1,31098779377518E+018","@joaoreisse @IvysWhore 3 rounds, qm n gorfa ganha",,Guiononato,,,,
2020,"1,31098753515009E+018",@joaoreisse @IvysWhore Vamo testa zig,,Guiononato,,,,
2020,"1,31098730599019E+018",@CaioBuffa Dps da 00:00 pode nehhh 🥺🤤😀🤪,,Guiononato,,,,
2020,"1,31054980398262E+018",@gabsmauad Segue eu 🥺,,Guiononato,,,,
2020,"1,31035076212857E+018",Criança q acha q é adulto me irrita,,Guiononato,,,,
2020,"1,3087527241258E+018",Duvido alguém vim jogar among us coberta comigo,,Guiononato,,,,
2020,"1,3077221208819E+018",@souzapetilli I saw u coming out the    &gt, V E N T &lt,,,Guiononato,,
2020,"1,30537502962296E+018",@analuferreiraa_ Coisa besta dms,,Guiononato,,,,
2020,"1,30479949333913E+018","@gneto_11 Você não tenta, você faz acontecer #luiz",,Guiononato,,,,
2020,"1,30445448371238E+018",@MarcondesJoabe As câmeras de viram,,Guiononato,,,,
2020,"1,3042343359739E+018",@uchihapolido Chave dms,,Guiononato,,,,
2020,"1,30410890078288E+018","@PartelEnzo @gneto_11 Luiz, o grande",,Guiononato,,,,
2020,"1,30405928395329E+018",@gneto_11 T R O P A    D O S     L U I S/Z’s,,Guiononato,,,,
2020,"1,30405855333918E+018",@PartelEnzo N é o pior vai kkkkkk,,Guiononato,,,,
2020,"1,30405851278028E+018","@giovanna_gobato Que fase, mas é oq tá teno kkkkkkk",,Guiononato,,,,
2020,"1,3040584311255E+018",@analuferreiraa_ Acontece,,Guiononato,,,,
2020,"1,30389804508451E+018",@mafeeflaquer Mas eu n quero ficar com um pé feio 😔,,Guiononato,,,,
2020,"1,30389168566816E+018",@gi_aciari To pra fazer mais 1 por causa disso KKKKK,,Guiononato,,,,
2020,"1,30388996570583E+018",@_franfaria_ Até q n é tão ruim kkkkk,,Guiononato,,,,
2020,"1,30388800808154E+018","@joaoreisse Boa zig mlk zika monstro cozinheiro esportista artista guitarrista legal bacana daora, sério memo mandou bem dms",,Guiononato,,,,
2020,"1,30387535465071E+018",Infelizmente cheguei ao ponto de baixar tinder,,Guiononato,,,,
2020,"1,30297285930487E+018","HAHAHAHHHA n boto fé, hipocrisia ao seu extremo",,Guiononato,,,,
2020,"1,30148440983781E+018",@_mariaesmeralda Slc q absurdo,,Guiononato,,,,
2020,"1,30135868186765E+018",@back2yestoday @uchihapolido @@mafeeflaquer podemos competir pra ver qm é melhor nisso 🧐,,Guiononato,,,,
2020,"1,30128659244794E+018",@frannncissco Slc,,Guiononato,,,,
2020,"1,30099209689207E+018",@rafaela3006 Apaixonada ent 🧐🧐,,Guiononato,,,,
2020,"1,30093569784777E+018",@elegantglossy 888,,Guiononato,,,,
2020,"1,30083902806607E+018",@gneto_11 Tropa dos Luiz carai,,Guiononato,,,,
2020,"1,300823609578E+018",@gneto_11 Beats mode,,Guiononato,,,,
2020,"1,30077754288294E+018",Alg me ensina algum método pra acordar cedo,,Guiononato,,,,
2020,"1,3004587629821E+018",O Ricardo Salles é mto imbecil pqp,,Guiononato,,,,
2020,"1,30023789250632E+018",@Gipavanelli_ Parece eu e o meu tio,,Guiononato,,,,
2020,"1,30023782386233E+018",@gneto_11 Tem essa aqui n o bagui é aquele lá,,Guiononato,,,,
2020,"1,30023776587603E+018",@gneto_11 Ishhhhh,,Guiononato,,,,
2020,"1,30022357852958E+018",@RafaelC31534378 1 guerreiro a menos eu acho q ele@n vai gostar... 🤔,,Guiononato,,,,
2020,"1,30021443354588E+018",@juliafaccin_19 Belas palavras,,Guiononato,,,,
2020,"1,30021436017499E+018","@RafaelC31534378 Olha esse cara, tá fraco em Rafinha, se o ulissao souber disso vai fica feio pro c em@",,Guiononato,,,,
2020,"1,30021421105909E+018","@fred_lopesT @AliceTomazzetti Ahhhh bommmm, achei q ele cuspia lazer pelos olhos",,Guiononato,,,,
2020,"1,30020243821818E+018","@rafaela3006 KKKKK pode manda s, só tava fazendo uma brincadeirinha 😔",,Guiononato,,,,
2020,"1,30020125806261E+018",@AliceTomazzetti Pq q ele tá tampando os@olhos?,,Guiononato,,,,
2020,"1,30012980839596E+018","@rafaela3006 Eu fico com dó rafa, só por isso q eu respondo msm",,Guiononato,,,,
2020,"1,30011570202473E+018",@analuferreiraa_ Andar pelado&gt,&gt,&gt,&gt,,,Guiononato
2020,"1,29898122479537E+018",@frannncissco Ele é branco mano kkkkkkkk,,Guiononato,,,,
2020,"1,29897834360212E+018","Tem gente que se esforça tanto pra ser quem n é, é até engraçado kkkk",,Guiononato,,,,
2020,"1,29683547505182E+018","@mahsimoess Vai da tudo certo, rlxx",,Guiononato,,,,
2020,"1,29681274775003E+018",Affff 🤤,,Guiononato,,,,
2020,"1,29649487627673E+018",@joaoreisse Bonito em,,Guiononato,,,,
2020,"1,29645968041651E+018",@_franfaria_ @isaastaahl The office x100,,Guiononato,,,,
2020,"1,29619569071296E+018",@rafaela3006 @fred_lopesT Gui*,,Guiononato,,,,
2020,"1,29619560980061E+018",@rafaela3006 @fred_lopesT Quem q é esse tal de fui novato? 🧐,,Guiononato,,,,
2020,"1,29614524807955E+018",@fred_lopesT 😯,,Guiononato,,,,
2020,"1,29611252356608E+018",Pq ng manda indireta pra mim? 🤔,,Guiononato,,,,
2020,"1,29585219642955E+018","@souzapetilli Não, derivaldo msm...",,Guiononato,,,,
2020,"1,29585211142777E+018",@fred_lopesT Quem q é esse?,,Guiononato,,,,
2020,"1,29573992774596E+018",Fazer tattoo na quarentena,,Guiononato,,,,
2020,"1,29550181839134E+018","Pode me chamar, fica a vontade",,Guiononato,,,,
2020,"1,29534952163604E+018",Quem divide multiplica? 👀,,Guiononato,,,,
2020,"1,29469317157064E+018",Perdi o interesse dps dessa kkkk,,Guiononato,,,,
2020,"1,29374014078817E+018",@giuandy Qm c n segue,,Guiononato,,,,
2020,"1,29373407145411E+018","@rafaela3006 @fred_lopesT Tmb to achando viu, essa Rafaela.... vo te conta",,Guiononato,,,,
2020,"1,29372640148971E+018",@rafaela3006 Da onde c tirou isso?,,Guiononato,,,,
2020,"1,29279453545042E+018",@rafaborges____ @juliaapassos18 É msm??,,Guiononato,,,,
2020,"1,29266350055748E+018",Dormir sem se cobrir é igual comer açaí sem leite ninho,,Guiononato,,,,
2020,"1,29170758279356E+018",@lucasmiranda_zz Este COVID! Não Lucas!?!,,Guiononato,,,,
2020,"1,29098706009507E+018",@rereschinetzler Só pq perdeu pra mim no ludo 🥺,,Guiononato,,,,
2020,"1,29078542195848E+018","@fred_lopesT Sua voz n é infantil, vc é",,Guiononato,,,,
2020,"1,28865578692376E+018","@fred_lopesT Abaixar sla, alguma fita assim, igual a de 20 e a de 2",,Guiononato,,,,
2020,"1,28865571220217E+018",@fred_lopesT Acho q é pra meio q tirar o valor da nota de 100,,Guiononato,,,,
2020,"1,28818896839626E+018",@uchihapolido Se eu tiver que disputar eu nem entro pro fight,,Guiononato,,,,
2020,"1,28813924896156E+018","@fred_lopesT Naooo, aegypti...",,Guiononato,,,,
2020,"1,28813765664847E+018",@fred_lopesT Na mosca!,,Guiononato,,,,
2020,"1,28813243100297E+018",@fred_lopesT Tava se olhando no espelho qnd Tt isso?,,Guiononato,,,,
2020,"1,28809358370327E+018",Como q até no M E U sonho eu tomo toco dela?,,Guiononato,,,,
2020,"1,28794342484761E+018",@cissa_rick @Nandamatos09 @fred_lopesT,,Guiononato,,,,
2020,"1,28794306296726E+018",@joaonassif_ N é esse o João q eu conheço...,,Guiononato,,,,
2020,"1,28742882751857E+018",@MarcondesJoabe Nunca li algo tão sensato,,Guiononato,,,,
2020,"1,28740459372338E+018",@fred_lopesT Tem o número da pastelaria do Fred tmb?,,Guiononato,,,,
2020,"1,28739392903023E+018",To precisando de contatinhos novos,,Guiononato,,,,
2020,"1,28668106494626E+018",@chiksterr_ Eu dormia fora de casa,,Guiononato,,,,
2020,"1,28631550247906E+018",@fred_lopesT É tudo igual pra mim,,Guiononato,,,,
2020,"1,28631380289255E+018",@marrrtiinnn To puto pq eu perdi todas as aulas dnv,,Guiononato,,,,
2020,"1,28631369475075E+018",@fred_lopesT O penúltimo de vermelho,,Guiononato,,,,
2020,"1,28630516856124E+018",Alarme do caralho,,Guiononato,,,,
2020,"1,28592816530782E+018",@lucasamarooo Mas por causa do que?,,Guiononato,,,,
2020,"1,28572268071771E+018",@lucasamarooo Qq aconteceu? Kkkk,,Guiononato,,,,
2020,"1,28561786583663E+018",Todos os dias https://t.co/xkchRPLez6,,Guiononato,,,,
2020,"1,28559966310258E+018",@lascoolo Eu casco mto tmb,,Guiononato,,,,
2020,"1,28559161056322E+018",@analuferreiraa_ Conte me,,Guiononato,,,,
2020,"1,28543151065344E+018",@thzago1 🐈,,Guiononato,,,,
2020,"1,28464740258301E+018",@fred_lopesT @chiksterr_ @camila061601 No ludo vc tmb é Fred... 😡,,Guiononato,,,,
2020,"1,28463263247995E+018",@fred_lopesT C já assistiu?,,Guiononato,,,,
2020,"1,28462253863152E+018",@fred_lopesT Oq tem na Netflix só,,Guiononato,,,,
2020,"1,28461850800602E+018",@fred_lopesT Vamo bora chama eu,,Guiononato,,,,
2020,"1,2846184279158E+018",Tempo é um remédio,,Guiononato,,,,
2020,"1,28416135722343E+018",@lascoolo Kkkkkkkkkkkkkkk,,Guiononato,,,,
2020,"1,28416092944221E+018","@HTurssi Boa fala! Me identifico com tal referência, do toy story, não? Quando o buzz mata o assadinho das 8.",,Guiononato,,,,
2020,"1,28416055984434E+018",@Nandamatos09 Uniamigos,,Guiononato,,,,
2020,"1,28379398993474E+018",@_enzorodriguesz A tal da Paula né?,,Guiononato,,,,
2020,"1,28323649019418E+018","@lucasmiranda_zz Pergunta pra mim na em vai, acho que vai gostar da resposta... 😟😛",,Guiononato,,,,
2020,"1,28308104131457E+018",@lucaassantosss Manda o papo veinho,,Guiononato,,,,
2020,"1,28308061927109E+018",@aventura_do @Trident_Brasil De*,,Guiononato,,,,
2020,"1,2830805760026E+018",@aventura_do @Trident_Brasil Tiktok é sinônimo pra ficar rico e bem sucedido,,Guiononato,,,,
2020,"1,28307469718222E+018",@aventura_do @Trident_Brasil Idiota não! Tiktok é um trabalho para muitos! 😡 inclusive amigos meus 🥰(LM),,Guiononato,,,,
2020,"1,28307435360997E+018",@aventura_do @Trident_Brasil KKKKKKKKKK fiquei desacreditado tmb,,Guiononato,,,,
2020,"1,28307197350602E+018",@fred_lopesT Um tal de Fred,,Guiononato,,,,
2020,"1,28176602649406E+018",@fred_lopesT Testa,,Guiononato,,,,
2020,"1,28176495685425E+018",@fred_lopesT Testa,,Guiononato,,,,
2020,"1,2812547426441E+018","@lucasmiranda_zz @LuanBrust Lucas, você que é uma pessoas com mais experiência de vida, e teve um jornada turbulenta para alcançar o seu sonho de ser uma grande gostosa, eu acredito que você seria útil para o menino! 😃",,Guiononato,,,,
2020,"1,28088924616593E+018",@chiksterr_ @danitorreaot Tmj méènöò 😈 c tłgd 😳 qüéè éè 👌 nôøîíś 👍😎🎶🔥,,Guiononato,,,,
2020,"1,28050677899683E+018","@_franfaria_ Epa epa, ta com uma conversa mto afiada pro meu gosto",,Guiononato,,,,
2020,"1,27979550235628E+018",@lucaassantosss @trapics7 Se n conhece meu mano n fale,,Guiononato,,,,
2020,"1,27944369395982E+018",@fred_lopesT 0.37 nesse ex aí ela ia dar,,Guiononato,,,,
2020,"1,27920053345527E+018",@chiksterr_ Lukaos,,Guiononato,,,,
2020,"1,27839736427812E+018","@Ale_fiochi @gneto_11 Mandaram só 1 berma aí c tá me tirando né, acho q eu custo o preço de uma berma?!",,Guiononato,,,,
2020,"1,27836865460278E+018","Porra 2020, tamo tentando aguentar tudo q c já jogando pra nois e de brinde nois ainda recebe um ciclone kk",,Guiononato,,,,
2020,"1,2777852494859E+018",@joaoreisse Fui numa dessas uma vez e deu ruim zig kkkkk,,Guiononato,,,,
2020,"1,27740218597491E+018",@lice_boisson Manda se fude memo merecido,,Guiononato,,,,
2020,"1,27697653123614E+018",@jmanzini_ Dark?,,Guiononato,,,,
2020,"1,27695039356256E+018",@anacruzzs O mundo gira em volta deles,,Guiononato,,,,
2020,"1,2769498697191E+018","@anacruzzs Man o baguio é limitado, n é todo mundo q vai conseguir",,Guiononato,,,,
2020,"1,27694784694474E+018","Man na moral se vc n precisa do auxílio do governo, nem se da o trabalho de tentar conseguir pq tem gente que realmente precisa, to vendo vários mano q n precisa conseguindo e gente q precisa ficando sem",,Guiononato,,,,
2020,"1,27655872135567E+018",@mafeeflaquer É Oq tá teno né kkkkkkk,,Guiononato,,,,
2020,"1,27655867650198E+018",@HTurssi E n ilude,,Guiononato,,,,
2020,"1,2765333360103E+018",Pelo menos eu tenho Oq beber e eles n https://t.co/AfDdmNpfHt,,Guiononato,,,,
2020,"1,27543749520372E+018",@Gipavanelli_ Se for tik tok...,,Guiononato,,,,
2020,"1,27541670457578E+018",@npsidoka Doka,,Guiononato,,,,
2020,"1,27472464924767E+018",@fred_lopesT A mãe,,Guiononato,,,,
2020,"1,27408603540068E+018","@_franfaria_ Ish Fran, ta fraco em",,Guiononato,,,,
2020,"1,27403818563979E+018",Parece mto q geral só enjoou de mim kkk,,Guiononato,,,,
2020,"1,27376737289415E+018",@rafaborges____ Frango sem dúvida alguma,,Guiononato,,,,
2020,"1,27291180616031E+018",@giuweeknd Brisa de locao,,Guiononato,,,,
